0.050000,1.992539
0.100000,1.943105
0.150000,1.804695
0.200000,1.623543
0.250000,1.445646
0.300000,1.279405
0.350000,1.129041
0.400000,1.005380
0.450000,0.900321
0.500000,0.809452
0.550000,0.727160
0.600000,0.658400
0.650000,0.602633
0.700000,0.548667
0.750000,0.499178
0.800000,0.462448
0.850000,0.431922
0.900000,0.386158
0.950000,0.358098
1.000000,0.334017
