0.050000,1.999821
0.100000,1.982111
0.150000,1.895118
0.200000,1.756417
0.250000,1.603287
0.300000,1.452253
0.350000,1.313429
0.400000,1.194866
0.450000,1.088356
0.500000,1.002854
0.550000,0.917636
0.600000,0.852304
0.650000,0.795258
0.700000,0.738931
0.750000,0.687718
0.800000,0.650988
0.850000,0.618680
0.900000,0.570900
0.950000,0.536715
1.000000,0.509828
