0.050000,1.992541
0.100000,1.943404
0.150000,1.797535
0.200000,1.600759
0.250000,1.402919
0.300000,1.212874
0.350000,1.045343
0.400000,0.908631
0.450000,0.792469
0.500000,0.699907
0.550000,0.612667
0.600000,0.544363
0.650000,0.489845
0.700000,0.431387
0.750000,0.386947
0.800000,0.346487
0.850000,0.311601
0.900000,0.278306
0.950000,0.254397
1.000000,0.228222
