0.050000,1.999891
0.100000,1.998574
0.150000,1.989631
0.200000,1.961552
0.250000,1.905741
0.300000,1.835764
0.350000,1.753685
0.400000,1.659731
0.450000,1.558956
0.500000,1.470900
0.550000,1.386138
0.600000,1.310860
0.650000,1.238671
0.700000,1.169530
0.750000,1.103560
0.800000,1.042826
0.850000,0.980882
0.900000,0.930111
0.950000,0.892364
1.000000,0.845382
