0.050000,1.998002
0.100000,1.992444
0.150000,1.977307
0.200000,1.941904
0.250000,1.879485
0.300000,1.802203
0.350000,1.711165
0.400000,1.604310
0.450000,1.492866
0.500000,1.395541
0.550000,1.294207
0.600000,1.211756
0.650000,1.121511
0.700000,1.048871
0.750000,0.981632
0.800000,0.907381
0.850000,0.847140
0.900000,0.792091
0.950000,0.750105
1.000000,0.695105
