0.050000,1.999996
0.100000,1.999828
0.150000,1.996291
0.200000,1.981250
0.250000,1.947617
0.300000,1.895998
0.350000,1.835417
0.400000,1.759211
0.450000,1.673435
0.500000,1.594195
0.550000,1.519611
0.600000,1.448878
0.650000,1.380889
0.700000,1.314590
0.750000,1.253709
0.800000,1.195560
0.850000,1.135568
0.900000,1.085679
0.950000,1.046729
1.000000,1.002017
